Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
2021-01-26,2021,1,26,Tuesday,04,2021-04,139.53,140.21,137.36,139.1,98390600,0.0016794054175219841,128.82642857142858,128.538125
2021-01-27,2021,1,27,Wednesday,04,2021-04,139.36,140.21,136.43,138.03,140843800,-0.007683528657574157,129.89928571428572,129.0964705882353
2021-01-28,2021,1,28,Thursday,04,2021-04,135.56,137.96,132.82,133.2,142621100,-0.034985651243411464,130.32714285714286,129.32444444444445
2021-01-29,2021,1,29,Friday,04,2021-04,131.98,132.86,126.52,128.22,177523800,-0.03742062777926636,130.32071428571427,129.26631578947368
2021-02-01,2021,2,1,Monday,05,2021-05,129.96,131.54,127.22,130.34,106239800,0.016520070975243106,130.67928571428573,129.32
2021-02-02,2021,2,2,Tuesday,05,2021-05,131.88,132.45,130.79,131.16,83305400,0.006336994059880308,131.10857142857142,129.40761904761905
2021-02-03,2021,2,3,Wednesday,05,2021-05,131.91,131.92,129.82,130.14,89880900,-0.0077783811678995285,131.32,129.4409090909091
2021-02-04,2021,2,4,Thursday,05,2021-05,132.44,133.5,130.77,133.49,84183100,0.025757842582976087,131.90785714285715,129.61695652173913
2021-02-05,2021,2,5,Friday,05,2021-05,133.66,133.72,132.21,133.08,75693800,-0.0030979449182353402,132.58928571428572,129.76125
2021-02-08,2021,2,8,Monday,06,2021-06,132.37,133.28,131.29,133.23,71297200,0.0010967024399193281,133.23357142857142,129.9
2021-02-09,2021,2,9,Tuesday,06,2021-06,132.94,134.17,132.2,132.35,76774200,-0.00657380773356131,133.52357142857142,129.99423076923077
2021-02-10,2021,2,10,Wednesday,06,2021-06,132.81,133.3,130.78,131.75,73046600,-0.004558457178010733,133.435,130.05925925925925
2021-02-11,2021,2,11,Thursday,06,2021-06,132.24,132.72,130.17,131.49,64280000,-0.0019203799204307037,133.175,130.11035714285714
2021-02-12,2021,2,12,Friday,06,2021-06,130.74,131.88,130.09,131.73,60145100,0.0017760066319720824,132.665,130.16620689655173
2021-02-16,2021,2,16,Tuesday,07,2021-07,131.85,132.35,129.22,129.61,80576300,-0.016103991299385,131.98714285714286,130.14766666666665
2021-02-17,2021,2,17,Wednesday,07,2021-07,127.72,128.66,125.99,127.32,97918500,-0.01764366262581929,131.22214285714284,130.05645161290323
2021-02-18,2021,2,18,Thursday,07,2021-07,125.72,126.5,123.98,126.22,96856700,-0.008636618798705253,130.72357142857143,129.9365625
2021-02-19,2021,2,19,Friday,07,2021-07,126.74,127.19,125.34,126.38,87668800,0.0012333777341257957,130.59214285714285,129.8287878787879
2021-02-22,2021,2,22,Monday,08,2021-08,124.57,126.23,122.22,122.61,103916400,-0.029799019632701595,130.04,129.6164705882353
2021-02-23,2021,2,23,Tuesday,08,2021-08,120.43,123.3,115.21,122.47,158273000,-0.0011109589372676476,129.41928571428573,129.41228571428573
2021-02-24,2021,2,24,Wednesday,08,2021-08,121.58,122.18,118.94,121.98,111039900,-0.004052340046970859,128.83642857142857,129.20583333333332
2021-02-25,2021,2,25,Thursday,08,2021-08,121.33,123.06,117.3,117.74,148199500,-0.034782565184472425,127.71142857142856,128.89594594594593
2021-02-26,2021,2,26,Friday,08,2021-08,119.29,121.49,117.94,118.0,164560400,0.0022316911286082153,126.63428571428571,128.6092105263158
2021-03-01,2021,3,1,Monday,09,2021-09,120.42,124.49,119.49,124.35,116307900,0.05385118316456361,126.0,128.5
2021-03-02,2021,3,2,Tuesday,09,2021-09,124.96,125.26,121.65,121.75,102260900,-0.020893657438575297,125.24285714285715,128.33125
2021-03-03,2021,3,3,Wednesday,09,2021-09,121.45,122.33,118.56,118.78,112966300,-0.024456465717679676,124.31642857142857,128.09829268292683
2021-03-04,2021,3,4,Thursday,09,2021-09,118.47,120.28,115.43,116.9,178155000,-0.01581190358261364,123.27428571428572,127.83166666666668
2021-03-05,2021,3,5,Friday,09,2021-09,117.73,118.66,114.41,118.15,153766600,0.010738209829757706,122.30428571428571,127.60651162790697
2021-03-08,2021,3,8,Monday,10,2021-10,117.68,117.74,113.08,113.23,154376600,-0.041673470919028954,121.13428571428571,127.27977272727274
2021-03-09,2021,3,9,Tuesday,10,2021-10,115.83,118.78,115.59,117.83,129525800,0.040649791321584194,120.45642857142856,127.06977777777779
2021-03-10,2021,3,10,Wednesday,10,2021-10,118.42,118.88,116.24,116.75,111943300,-0.009166857618586599,119.77999999999999,126.8454347826087
2021-03-11,2021,3,11,Thursday,10,2021-10,119.24,119.9,118.0,118.68,103026500,0.016502675656553834,119.23,126.67170212765957
2021-03-12,2021,3,12,Friday,10,2021-10,117.16,117.91,115.95,117.77,88105100,-0.00762539943234275,118.88428571428571,126.48625
2021-03-15,2021,3,15,Monday,11,2021-11,118.14,120.66,117.18,120.65,92403800,0.02445685972102174,118.75428571428571,126.36714285714285
2021-03-16,2021,3,16,Tuesday,11,2021-11,122.32,123.8,121.36,122.19,115227900,0.012742915743933603,118.76928571428572,126.2836
2021-03-17,2021,3,17,Wednesday,11,2021-11,120.71,122.47,119.05,121.4,111932600,-0.006450692047355822,119.0307142857143,126.1968
2021-03-18,2021,3,18,Thursday,11,2021-11,119.57,119.87,117.08,117.29,121229700,-0.03390511770452698,118.98,125.9966
2021-03-19,2021,3,19,Friday,11,2021-11,116.67,118.16,116.46,116.76,185549500,-0.004480156990883222,118.43785714285715,125.8716
2021-03-22,2021,3,22,Monday,12,2021-12,117.09,120.54,117.02,120.07,111912300,0.028335792781193803,118.31785714285715,125.72879999999999
2021-03-23,2021,3,23,Tuesday,12,2021-12,120.01,120.9,118.85,119.24,95467100,-0.0068887817731279055,118.35071428571429,125.5474
2021-03-24,2021,3,24,Wednesday,12,2021-12,119.52,119.59,116.84,116.86,88530500,-0.019993549374064723,118.34785714285714,125.37819999999999
2021-03-25,2021,3,25,Thursday,12,2021-12,116.32,118.39,115.8,117.35,98844700,0.004163543231240574,118.2907142857143,125.22219999999999
2021-03-26,2021,3,26,Friday,12,2021-12,117.11,118.21,115.72,117.95,94071200,0.005141418426574784,118.62785714285714,125.0376
2021-03-29,2021,3,29,Monday,13,2021-13,118.38,119.28,117.48,118.12,80819200,0.001485007555698692,118.64857142857144,124.89480000000002
2021-03-30,2021,3,30,Tuesday,13,2021-13,116.88,117.16,115.66,116.67,85671900,-0.012274385299001267,118.64285714285714,124.7574
2021-03-31,2021,3,31,Wednesday,13,2021-13,118.38,120.2,117.89,118.86,118323800,0.018765665082257854,118.6557142857143,124.6504
2021-04-01,2021,4,1,Thursday,13,2021-13,120.33,120.84,119.19,119.69,75089100,0.006958648691965497,118.79285714285716,124.47839999999998
2021-04-05,2021,4,5,Monday,14,2021-14,120.54,122.77,119.76,122.51,88651200,0.0235772027610881,118.92571428571429,124.2688
2021-04-06,2021,4,6,Tuesday,14,2021-14,123.1,123.71,122.27,122.81,80171300,0.00246237929571258,118.97,124.0224
2021-04-07,2021,4,7,Wednesday,14,2021-14,122.45,124.48,121.77,124.46,83466700,0.01339032986745159,119.18857142857144,123.7342
2021-04-08,2021,4,8,Thursday,14,2021-14,125.48,126.88,125.06,126.85,88844600,0.01923357607631493,119.87142857142858,123.4892
2021-04-09,2021,4,9,Friday,14,2021-14,126.31,129.46,125.99,129.42,106686700,0.020251942349562624,120.7757142857143,123.317
2021-04-12,2021,4,12,Monday,15,2021-15,128.96,129.28,127.12,127.71,91420000,-0.013233196723389185,121.32142857142857,123.2072
2021-04-13,2021,4,13,Tuesday,15,2021-15,128.88,131.04,128.38,130.81,91266500,0.024306560975074998,122.14785714285713,123.259
2021-04-14,2021,4,14,Wednesday,15,2021-15,131.31,131.37,128.12,128.48,87222800,-0.01785324565814539,122.97785714285715,123.2218
2021-04-15,2021,4,15,Thursday,15,2021-15,130.22,131.37,130.04,130.88,89347100,0.018707947350287357,123.94428571428571,123.21619999999999
2021-04-16,2021,4,16,Friday,15,2021-15,130.69,131.05,129.69,130.55,84922400,-0.0025280178737998593,124.8442857142857,123.2244
2021-04-19,2021,4,19,Monday,16,2021-16,129.92,131.83,129.75,131.21,94264200,0.005068382370902791,125.7792857142857,123.17880000000001
2021-04-20,2021,4,20,Tuesday,16,2021-16,131.39,131.88,128.26,129.53,94812300,-0.012829987518535257,126.69785714285713,123.10780000000001
2021-04-21,2021,4,21,Wednesday,16,2021-16,128.8,130.15,127.77,129.91,68847100,0.0029302056445039693,127.48714285714286,123.0414
2021-04-22,2021,4,22,Thursday,16,2021-16,129.46,130.54,127.87,128.39,84566500,-0.011685403922009008,128.10857142857142,122.9622
2021-04-23,2021,4,23,Friday,16,2021-16,128.6,131.49,128.6,130.71,78657500,0.018038646993919327,128.6942857142857,122.94139999999999
2021-04-26,2021,4,26,Monday,17,2021-17,131.2,131.43,129.97,131.1,66905100,0.0029778217189764256,129.28642857142856,122.93359999999998
2021-04-27,2021,4,27,Tuesday,17,2021-17,131.38,131.77,130.5,130.77,66015800,-0.002449513769479883,129.73714285714286,122.9144
2021-04-28,2021,4,28,Wednesday,17,2021-17,130.7,131.39,129.5,129.99,107760100,-0.006027450581392646,129.96142857142857,122.92199999999998
2021-04-29,2021,4,29,Thursday,17,2021-17,132.8,133.38,128.89,129.89,151101000,-0.0007484624004466811,129.99499999999998,122.9734
2021-04-30,2021,4,30,Friday,17,2021-17,128.23,129.97,127.54,127.92,109839500,-0.015133295788202217,130.01,123.0074
2021-05-03,2021,5,3,Monday,18,2021-18,128.49,130.46,128.28,128.97,75135100,0.008215324178715067,129.87857142857143,123.05919999999998
2021-05-04,2021,5,4,Tuesday,18,2021-18,127.66,127.95,123.29,124.41,137564700,-0.035385434443757635,129.58785714285713,123.0952
2021-05-05,2021,5,5,Wednesday,18,2021-18,125.72,126.94,124.53,124.65,84000900,0.0019553239297491753,129.14285714285714,123.13879999999999
2021-05-06,2021,5,6,Thursday,18,2021-18,124.45,126.26,123.71,126.25,78128300,0.012802713272568544,128.8357142857143,123.2242
2021-05-07,2021,5,7,Friday,18,2021-18,127.55,127.95,126.21,126.92,78973300,0.005327407076156643,128.52928571428572,123.40780000000001
2021-05-10,2021,5,10,Monday,19,2021-19,126.14,126.27,123.61,123.65,88071200,-0.025804788680343638,128.10928571428573,123.5208
2021-05-11,2021,5,11,Tuesday,19,2021-19,120.38,123.08,119.67,122.73,126142800,-0.007410024524434178,127.59642857142856,123.4884
2021-05-12,2021,5,12,Wednesday,19,2021-19,120.28,121.49,119.16,119.67,112172300,-0.024938517158564655,126.97357142857143,123.4468
2021-05-13,2021,5,13,Thursday,19,2021-19,121.43,122.96,121.12,121.81,105861300,0.017919691820929895,126.33785714285715,123.5074
2021-05-14,2021,5,14,Friday,19,2021-19,123.06,124.66,122.67,124.23,81918000,0.01984479507849679,125.84714285714286,123.654
2021-05-17,2021,5,17,Monday,20,2021-20,123.62,123.73,122.01,123.08,74244600,-0.009258717920310744,125.29785714285715,123.7526
2021-05-18,2021,5,18,Tuesday,20,2021-20,123.36,123.78,121.63,121.7,63342900,-0.011245619349598668,124.7057142857143,123.92199999999998
2021-05-19,2021,5,19,Wednesday,20,2021-20,120.05,121.77,119.76,121.54,92612000,-0.001281661309902482,124.10928571428573,123.99619999999999
2021-05-20,2021,5,20,Thursday,20,2021-20,122.07,124.5,121.94,124.1,76857100,0.02101215964518377,123.83642857142857,124.1432
2021-05-21,2021,5,21,Friday,20,2021-20,124.59,124.77,122.05,122.26,79295400,-0.014766990704908722,123.35714285714286,124.21480000000001
2021-05-24,2021,5,24,Monday,21,2021-21,122.83,124.71,122.76,123.89,63092900,0.013313968091031247,123.32000000000001,124.3372
2021-05-25,2021,5,25,Tuesday,21,2021-21,124.59,125.08,123.13,123.7,72009500,-0.0015734081097333874,123.25214285714287,124.3982
2021-05-26,2021,5,26,Wednesday,21,2021-21,123.75,124.17,123.23,123.65,56575900,-0.0003941877810422767,123.06642857142857,124.42739999999999
2021-05-27,2021,5,27,Thursday,21,2021-21,123.25,124.42,121.92,122.12,94625600,-0.012376737661610737,122.72357142857143,124.4418
2021-05-28,2021,5,28,Friday,21,2021-21,122.4,122.62,121.41,121.46,71311100,-0.005347895940724601,122.56714285714284,124.5252
2021-06-01,2021,6,1,Tuesday,22,2021-22,121.92,122.19,120.81,121.14,67637100,-0.002648282162335369,122.45357142857144,124.6128
2021-06-02,2021,6,2,Wednesday,22,2021-22,121.14,122.08,120.92,121.9,59278900,0.00627603112591002,122.61285714285715,124.6494
2021-06-03,2021,6,3,Thursday,22,2021-22,121.53,121.7,120.02,120.42,76229200,-0.012154149455501306,122.51357142857144,124.67300000000002
2021-06-04,2021,6,4,Friday,22,2021-22,120.94,122.97,120.72,122.71,75169300,0.019022160758362272,122.405,124.79
2021-06-07,2021,6,7,Monday,23,2021-23,122.98,123.13,121.68,122.72,71057600,7.951980730225294e-05,122.37928571428571,124.89740000000002
2021-06-08,2021,6,8,Tuesday,23,2021-23,123.4,125.22,123.02,123.54,74403800,0.006671921146496063,122.51071428571429,125.0092
2021-06-09,2021,6,9,Wednesday,23,2021-23,124.0,124.52,123.33,123.92,56877900,0.0030771383693901644,122.68071428571429,125.12519999999999
2021-06-10,2021,6,10,Thursday,23,2021-23,123.81,124.95,122.76,122.93,71186400,-0.008023164458556109,122.59714285714287,125.25039999999998
2021-06-11,2021,6,11,Friday,23,2021-23,123.34,124.22,122.92,124.13,53522400,0.009832702060363907,122.73071428571428,125.3558
2021-06-14,2021,6,14,Monday,24,2021-24,124.59,127.24,123.86,127.19,96906500,0.0245776748325921,122.96642857142857,125.5058
2021-06-15,2021,6,15,Tuesday,24,2021-24,126.66,127.3,126.12,126.37,62746300,-0.00643749019223927,123.15714285714284,125.58300000000001
2021-06-16,2021,6,16,Wednesday,24,2021-24,127.08,127.59,125.22,126.86,91815000,0.003933972486885873,123.38642857142858,125.664
2021-06-17,2021,6,17,Thursday,24,2021-24,126.52,129.2,126.38,128.46,96721700,0.012600735552580122,123.83928571428571,125.744
2021-06-18,2021,6,18,Friday,24,2021-24,127.41,128.19,126.95,127.17,108953300,-0.010092087799364324,124.24714285714286,125.75040000000001
2021-06-21,2021,6,21,Monday,25,2021-25,127.01,129.07,125.95,128.96,79663300,0.014104403580171843,124.80571428571429,125.7412
2021-06-22,2021,6,22,Tuesday,25,2021-25,128.79,130.69,128.3,130.6,74783600,0.012698451387877396,125.42714285714285,125.79899999999999
2021-06-23,2021,6,23,Wednesday,25,2021-25,130.39,130.93,129.87,130.32,60214200,-0.0020901235964193576,126.13428571428572,125.7892
2021-06-24,2021,6,24,Thursday,25,2021-25,131.06,131.24,129.57,130.04,68711000,-0.002168966278282225,126.65785714285714,125.8204
2021-06-25,2021,6,25,Friday,25,2021-25,130.09,130.51,129.46,129.75,70783700,-0.0022486597101054606,127.16,125.79780000000001
2021-06-28,2021,6,28,Monday,26,2021-26,130.04,131.84,129.98,131.38,62111300,0.012545797216733545,127.72,125.8144
2021-06-29,2021,6,29,Tuesday,26,2021-26,131.4,133.04,130.96,132.89,64556100,0.01150033112944282,128.3607142857143,125.848
2021-06-30,2021,6,30,Wednesday,26,2021-26,132.73,133.94,132.44,133.5,63261400,0.004621111884645535,129.1157142857143,125.92739999999999
2021-07-01,2021,7,1,Thursday,26,2021-26,133.15,133.86,132.33,133.8,52485800,0.002263638637094001,129.80642857142857,126.0052
2021-07-02,2021,7,2,Friday,26,2021-26,134.42,136.47,134.27,136.43,78852600,0.019596434847193978,130.46642857142857,126.166
2021-07-06,2021,7,6,Tuesday,27,2021-27,136.53,139.54,136.53,138.43,108181800,0.014718313750148981,131.32785714285714,126.32039999999999
2021-07-07,2021,7,7,Wednesday,27,2021-27,139.92,141.23,139.06,140.92,104911600,0.01795539187525108,132.33214285714286,126.5168
2021-07-08,2021,7,8,Thursday,27,2021-27,138.01,140.42,137.12,139.62,105575500,-0.009199674250841339,133.12928571428571,126.6938
2021-07-09,2021,7,9,Friday,27,2021-27,139.15,141.97,139.05,141.45,99890800,0.013055107637782726,134.14928571428572,126.92300000000002
2021-07-12,2021,7,12,Monday,28,2021-28,142.52,142.63,140.36,140.85,76299700,-0.004203855434580017,134.99857142857144,127.14219999999999
2021-07-13,2021,7,13,Tuesday,28,2021-28,140.39,143.74,140.0,141.96,100827100,0.007888976698258165,135.81,127.42299999999999
2021-07-14,2021,7,14,Wednesday,28,2021-28,144.36,145.79,143.95,145.38,127050800,0.02410047124378889,136.88571428571427,127.75120000000001
2021-07-15,2021,7,15,Thursday,28,2021-28,145.47,146.21,143.38,144.73,106820300,-0.004491965700731515,137.935,128.1576
2021-07-16,2021,7,16,Friday,28,2021-28,144.71,145.98,142.2,142.69,93251400,-0.014075970303320973,138.8592857142857,128.5184
2021-07-19,2021,7,19,Monday,29,2021-29,140.12,140.43,138.09,138.85,121434600,-0.02691446341365089,139.39285714285714,128.7704
2021-07-20,2021,7,20,Tuesday,29,2021-29,139.84,143.39,139.35,142.46,96350000,0.025974033109829042,140.07642857142858,129.0812
2021-07-21,2021,7,21,Wednesday,29,2021-29,141.86,142.44,140.98,141.73,74993500,-0.005131606809881117,140.6642857142857,129.4428
2021-07-22,2021,7,22,Thursday,29,2021-29,142.26,144.46,142.13,143.09,77338200,0.009628839232642905,141.32785714285714,129.85
2021-07-23,2021,7,23,Friday,29,2021-29,143.82,144.97,143.21,144.81,71447400,0.011988761096306089,141.92642857142857,130.3528
2021-07-26,2021,7,26,Monday,30,2021-30,144.53,146.05,143.97,145.23,72434100,0.002894561564542597,142.41214285714287,130.8212
2021-07-27,2021,7,27,Tuesday,30,2021-30,145.35,145.44,141.88,143.06,104818600,-0.014900478383337301,142.565,131.1978
2021-07-28,2021,7,28,Wednesday,30,2021-30,141.15,143.26,138.94,141.32,118931200,-0.012195784004096488,142.68642857142856,131.5626
2021-07-29,2021,7,29,Thursday,30,2021-30,141.04,142.85,140.93,141.96,56699500,0.004552170017071644,142.72285714285712,131.9678
2021-07-30,2021,7,30,Friday,30,2021-30,140.73,142.64,140.47,142.18,70440600,0.0015106930302932753,142.81785714285715,132.3806
2021-08-02,2021,8,2,Monday,31,2021-31,142.66,143.24,141.58,141.85,62880000,-0.0023310393559291542,142.81,132.7356
2021-08-03,2021,8,3,Tuesday,31,2021-31,142.13,144.3,141.51,143.64,64786600,0.012644346844646881,142.68571428571428,133.1632
2021-08-04,2021,8,4,Wednesday,31,2021-31,143.55,144.06,142.59,143.24,56368300,-0.0027822648066819777,142.57928571428573,133.55020000000002
2021-08-05,2021,8,5,Thursday,31,2021-31,143.27,144.11,142.48,143.35,46397700,0.0007486660524367306,142.62642857142856,133.9432
2021-08-06,2021,8,6,Friday,31,2021-31,142.87,143.61,142.17,142.66,54126800,-0.004767312750768027,142.89857142857144,134.3234
2021-08-09,2021,8,9,Monday,32,2021-32,142.72,143.21,142.06,142.61,48908700,-0.00034204653565583776,142.90928571428572,134.7332
2021-08-10,2021,8,10,Tuesday,32,2021-32,142.96,144.2,141.84,142.14,69023100,-0.003354016147595562,142.93857142857144,135.1468
2021-08-11,2021,8,11,Wednesday,32,2021-32,142.58,143.23,142.07,142.39,48493500,0.0017858179964291843,142.88857142857142,135.5718
2021-08-12,2021,8,12,Thursday,32,2021-32,142.71,145.5,142.37,145.35,72282600,0.020773184375741494,142.92714285714285,136.0408
2021-08-13,2021,8,13,Friday,32,2021-32,145.43,145.89,144.74,145.55,59375000,0.0014103133018243952,142.95,136.5434
2021-08-16,2021,8,16,Monday,33,2021-33,145.01,147.59,142.99,147.53,103296000,0.013548098501547923,143.2692857142857,137.03979999999999
2021-08-17,2021,8,17,Tuesday,33,2021-33,146.66,148.07,145.54,146.62,92229700,-0.006154085160730904,143.64785714285713,137.5178
2021-08-18,2021,8,18,Wednesday,33,2021-33,146.24,147.13,142.67,142.88,86326000,-0.025501125905207034,143.71357142857144,137.9046
2021-08-19,2021,8,19,Thursday,33,2021-33,141.58,144.48,141.06,143.21,86960300,0.0023231250961159855,143.78714285714287,138.2904
2021-08-20,2021,8,20,Friday,33,2021-33,143.93,144.97,143.29,144.66,60549600,0.010156803633886602,143.98785714285714,138.725
2021-08-23,2021,8,23,Monday,34,2021-34,144.78,146.62,144.37,146.15,60131800,0.010257406606369868,144.16714285714286,139.1654
2021-08-24,2021,8,24,Tuesday,34,2021-34,145.89,147.27,145.6,146.06,48606400,-0.0006014821246215218,144.3685714285714,139.5428
2021-08-25,2021,8,25,Wednesday,34,2021-34,146.25,146.74,144.28,144.83,58991300,-0.008421325569777482,144.4742857142857,139.91199999999998
2021-08-26,2021,8,26,Thursday,34,2021-34,144.82,145.57,144.0,144.03,48597200,-0.005527287975148676,144.57214285714286,140.25539999999998
2021-08-27,2021,8,27,Friday,34,2021-34,143.97,145.21,143.34,145.07,55802400,0.007184740356463548,144.74785714285716,140.5876
2021-08-30,2021,8,30,Monday,35,2021-35,145.46,149.84,145.07,149.48,90956700,0.030417198293045455,145.27214285714285,141.03379999999999
2021-08-31,2021,8,31,Tuesday,35,2021-35,149.03,149.17,147.69,148.22,86453100,-0.00842482661073729,145.68857142857144,141.41899999999998
2021-09-01,2021,9,1,Wednesday,35,2021-35,149.19,151.29,148.72,148.88,80313700,0.004479064737351157,145.94071428571428,141.7846
2021-09-02,2021,9,2,Thursday,35,2021-35,150.21,151.04,148.77,150.0,71115500,0.007474626537706808,146.25857142857143,142.1782
2021-09-03,2021,9,3,Friday,35,2021-35,150.1,150.95,149.45,150.63,57808700,0.004230486972936376,146.48,142.59
2021-09-07,2021,9,7,Tuesday,36,2021-36,151.28,153.52,150.72,152.96,82278300,0.015489188241896601,146.93285714285713,143.0542
2021-09-08,2021,9,8,Wednesday,36,2021-36,153.25,153.3,150.32,151.42,74420200,-0.01008373032483012,147.54285714285714,143.455
2021-09-09,2021,9,9,Thursday,36,2021-36,151.79,152.4,150.29,150.41,57305700,-0.006704604302583794,148.05714285714285,143.80540000000002
2021-09-10,2021,9,10,Friday,36,2021-36,151.31,151.78,145.16,145.43,140893200,-0.03310193644157122,148.11214285714286,144.04399999999998
2021-09-13,2021,9,13,Monday,37,2021-37,147.05,147.82,145.21,145.99,102404300,0.003893538560070686,148.10071428571428,144.2878
2021-09-14,2021,9,14,Tuesday,37,2021-37,146.77,147.48,143.42,144.6,109296300,-0.009562625355751697,147.99642857142857,144.4512
2021-09-15,2021,9,15,Wednesday,37,2021-37,145.03,145.89,142.89,145.48,83281300,0.006144079578931594,148.04285714285714,144.59220000000002
2021-09-16,2021,9,16,Thursday,37,2021-37,144.91,145.43,143.72,145.25,68034100,-0.0016101526037023417,148.12999999999997,144.67880000000002
2021-09-17,2021,9,17,Friday,37,2021-37,145.28,145.28,142.29,142.59,129868800,-0.018348280749495682,147.95285714285714,144.7382
2021-09-20,2021,9,20,Monday,38,2021-38,140.38,141.39,137.91,139.54,123478900,-0.02136104193188537,147.24285714285716,144.7
2021-09-21,2021,9,21,Tuesday,38,2021-38,140.51,141.16,139.38,140.02,75834000,0.0034278197198869265,146.65714285714284,144.6834
2021-09-22,2021,9,22,Wednesday,38,2021-38,141.01,142.95,140.28,142.38,76404300,0.016872620958483298,146.19285714285715,144.6918
2021-09-23,2021,9,23,Thursday,38,2021-38,143.16,143.58,142.18,143.34,64838200,0.006719069464178329,145.71714285714285,144.651
2021-09-24,2021,9,24,Friday,38,2021-38,142.2,143.96,142.1,143.43,53477900,0.0006129607451763608,145.20285714285714,144.625
2021-09-27,2021,9,27,Monday,39,2021-39,142.01,142.49,140.4,141.91,74150700,-0.010550020277657057,144.41357142857143,144.6094
2021-09-28,2021,9,28,Tuesday,39,2021-39,139.84,141.31,138.32,138.53,108972300,-0.02380127270574861,143.49285714285716,144.60299999999998
2021-09-29,2021,9,29,Wednesday,39,2021-39,139.08,141.01,138.65,139.43,74602000,0.006482994846449319,142.70857142857145,144.5424
2021-09-30,2021,9,30,Thursday,39,2021-39,140.24,140.95,137.92,138.13,89056700,-0.009311717142843956,142.18714285714285,144.4704
2021-10-01,2021,10,1,Friday,39,2021-39,138.52,139.52,135.8,139.26,94639600,0.00812703052872421,141.70642857142857,144.3938
2021-10-04,2021,10,4,Monday,40,2021-40,138.39,138.83,134.98,135.83,98322000,-0.02460541346051126,141.07999999999998,144.2142
2021-10-05,2021,10,5,Tuesday,40,2021-40,136.17,138.86,136.04,137.75,80861100,0.014158086348689425,140.52785714285713,144.06459999999998
2021-10-06,2021,10,6,Wednesday,40,2021-40,136.15,138.77,135.08,138.62,83221100,0.006307516781497213,140.05428571428573,143.97580000000002
2021-10-07,2021,10,7,Thursday,40,2021-40,139.66,140.79,139.33,139.88,61732700,0.009084571792509655,139.8607142857143,143.947
2021-10-08,2021,10,8,Friday,40,2021-40,140.6,140.75,139.17,139.5,58773200,-0.002722183279347812,139.85785714285717,143.8978
2021-10-11,2021,10,11,Monday,41,2021-41,138.89,141.37,138.44,139.41,64452200,-0.0006294901763983507,139.81428571428572,143.84240000000003
2021-10-12,2021,10,12,Tuesday,41,2021-41,139.82,139.84,137.68,138.14,73035900,-0.009103203348654887,139.51142857142858,143.7682
2021-10-13,2021,10,13,Wednesday,41,2021-41,137.88,138.04,135.89,137.56,78762700,-0.004239847341195424,139.09857142857143,143.6466
2021-10-14,2021,10,14,Thursday,41,2021-41,138.73,140.46,138.14,140.34,69907100,0.020225497329064757,138.87785714285715,143.5886
2021-10-15,2021,10,15,Friday,41,2021-41,140.35,141.45,140.1,141.39,67940300,0.00751249817882127,138.84071428571428,143.5494
2021-10-18,2021,10,18,Monday,42,2021-42,140.04,143.35,139.75,143.06,85589200,0.011806374296048139,139.1642857142857,143.5574
